horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage,mean_relative_advantage,median_relative_advantage,std_relative_advantage,percent_time_btd_better,annual_return_btd,annual_return_dca,annual_alpha
5,120,0,0,1950-01-04,1955-01-04,0.21412454967099892,0.30763615700173685,0.24435194651758763,0.22000169354433302,0.9334664005322688,0.16446244900983698,0.1346895231754408,0.02977292583439617
5,120,6501,1,1967-10-23,1972-10-22,0.15944467318025746,0.2870288668132617,0.18729188729270518,0.2533198107637618,0.9291101055806938,0.17302344966286398,0.1535953497718472,0.019428099891016792
5,120,13003,2,1985-08-11,1990-08-11,0.17128244118685854,0.2750101155361026,0.19518154909591234,0.22576953734436778,0.9387121799844841,0.05273727666830541,0.033197614686091725,0.019539661982213685
5,120,19505,3,2003-05-31,2008-05-30,0.16329571898355466,0.24978396474044784,0.18702117716693367,0.2465748024562423,0.9332790886899919,0.033695745756409545,0.015900458173520704,0.01779528758288884
5,120,26007,4,2021-03-19,2026-03-19,0.15658948730743472,0.21332187997029486,0.17649438758268543,0.2176732100656135,0.9337694194603434,0.1138148871020297,0.09592782213355155,0.01788706496847814
6,15,0,0,1950-01-04,1956-01-05,0.038685462545055005,0.05213572866585484,0.04158502160088906,0.05642705365832018,0.9933481152993349,0.13891425291719584,0.13302183527285583,0.005892417644340009
6,15,6410,1,1967-07-24,1973-07-24,0.025971272936212486,0.036915483704470134,0.026331739409355848,0.05313698674482557,0.9847908745247148,0.15239839292929536,0.14879137857636615,0.0036070143529292054
6,15,12820,2,1985-02-09,1991-02-10,0.030265036104007548,0.03965207669148606,0.027542376399836144,0.06153621505268502,0.9934640522875817,0.025971253426514407,0.022047524807978114,0.003923728618536293
6,15,19230,3,2002-08-29,2008-08-29,0.031664681616671464,0.04044565529835896,0.03135438921038758,0.05168335571626465,0.9932249322493225,0.01447203296046018,0.010364627981951369,0.004107404978508811
6,15,25641,4,2020-03-18,2026-03-19,0.03239503005508215,0.05413142014791808,0.034582012600760326,0.10060413806737933,0.9938692098092643,0.09894053534864744,0.09436207860923584,0.004578456739411596
6,30,0,0,1950-01-04,1956-01-05,0.05942240797936149,0.09117258107417066,0.06643774123572221,0.12208958427875655,0.9861419068736141,0.14140747614761118,0.13304734834870624,0.008360127798904937
6,30,6410,1,1967-07-24,1973-07-24,0.047474907508591624,0.07615632490664935,0.050951834624769266,0.11903929888512048,0.9841571609632446,0.15437029223355525,0.14808282848052157,0.006287463753033684
6,30,12820,2,1985-02-09,1991-02-10,0.05261770606413885,0.07956346548953407,0.05028876435838958,0.12953098560926044,0.9869281045751634,0.028185518959745304,0.021768513080407947,0.006417005879337356
6,30,19230,3,2002-08-29,2008-08-29,0.056876884757685486,0.08152505597471413,0.05692844540853215,0.1131315915440327,0.9871273712737128,0.016763364243617795,0.009720843689621672,0.007042520553996123
6,30,25641,4,2020-03-18,2026-03-19,0.05606603993580572,0.0937824789810082,0.06151786145423299,0.13001755415080785,0.9863760217983651,0.10098074619669273,0.09349473734856106,0.0074860088481316645
6,45,0,0,1950-01-04,1956-01-05,0.09365585136201005,0.12780870987589413,0.1060195970198663,0.08384211584343138,0.9789356984478935,0.14526397821057135,0.1321894380529509,0.01307454015762044
6,45,6410,1,1967-07-24,1973-07-24,0.06160672495595465,0.1023826063513303,0.06849799034427306,0.1261340683838302,0.9759188846641318,0.1568518250854143,0.14932692158941596,0.007524903495998325
6,45,12820,2,1985-02-09,1991-02-10,0.0744865570729547,0.10212895324951027,0.07006489073343292,0.1263828692635542,0.9803921568627451,0.03014640098884791,0.02137125231271786,0.008775148676130051
6,45,19230,3,2002-08-29,2008-08-29,0.07554348485268303,0.0999889681921899,0.0757113038649202,0.10458335361133868,0.9796747967479674,0.018545976537632347,0.00972391922100102,0.008822057316631327
6,45,25641,4,2020-03-18,2026-03-19,0.0778944262717085,0.13583194393096162,0.08395854004184233,0.17147993376207785,0.9795640326975477,0.10413640829073323,0.09417485843833484,0.009961549852398388
6,60,0,0,1950-01-04,1956-01-05,0.1214603166104129,0.17059117201094215,0.14026366976442617,0.13709254806788193,0.9717294900221729,0.14706631716646168,0.13051376053756436,0.01655255662889732
6,60,6410,1,1967-07-24,1973-07-24,0.08263201010794408,0.11430443438736258,0.09172566244313951,0.08887999614018978,0.9683143219264893,0.15836085537820854,0.14836811261221783,0.009992742765990714
6,60,12820,2,1985-02-09,1991-02-10,0.09284156373372698,0.13016171533864737,0.09226170652828758,0.16093591713261027,0.973202614379085,0.030934770965416858,0.020420203784389246,0.010514567181027612
6,60,19230,3,2002-08-29,2008-08-29,0.08981298329158038,0.12951720341502396,0.09116357009784393,0.15669072238087142,0.9735772357723578,0.01996871085117191,0.010056554523953709,0.009912156327218202
6,60,25641,4,2020-03-18,2026-03-19,0.09582124351517285,0.17326840075968455,0.10740654978464637,0.19898909886997926,0.9741144414168937,0.10533771848107043,0.09359361650304532,0.011744101978025112
6,90,0,0,1950-01-04,1956-01-05,0.13570499641610922,0.17462278353106875,0.15612493687138373,0.09598353565406992,0.9584257206208425,0.15032384008182897,0.13387562486857307,0.0164482152132559
6,90,6410,1,1967-07-24,1973-07-24,0.11457968802567753,0.18450626431014436,0.1279247103689396,0.17869027392378187,0.9524714828897338,0.15827897977406602,0.14529465103550376,0.012984328738562256
6,90,12820,2,1985-02-09,1991-02-10,0.12123308621600692,0.15550155010187705,0.12123308621600692,0.12243272519436978,0.961437908496732,0.03441044671414062,0.02177219192179436,0.01263825479234626
6,90,19230,3,2002-08-29,2008-08-29,0.12044414736193287,0.14212157510569004,0.11617619014110492,0.1403448828464493,0.9600271002710027,0.02222076069539214,0.009878190187400548,0.01234257050799159
6,90,25641,4,2020-03-18,2026-03-19,0.14059110894296412,0.21864010443842866,0.15607139803961778,0.19279765562832352,0.9604904632152589,0.1070815541190746,0.09047130900213207,0.016610245116942535
6,120,0,0,1950-01-04,1956-01-05,0.19475789214373762,0.289188985873872,0.23363280333328662,0.20360402349672466,0.9445676274944568,0.15042384712511314,0.12692094867939918,0.02350289844571396
6,120,6410,1,1967-07-24,1973-07-24,0.14430347803360055,0.2537120576159107,0.17347047325471743,0.21480261838873482,0.926489226869455,0.1612909711542394,0.1457741733418343,0.015516797812405114
6,120,12820,2,1985-02-09,1991-02-10,0.1702397670554603,0.23166748208679025,0.17766040530285276,0.18819701174782028,0.9490196078431372,0.035600058872678586,0.017913980066915247,0.01768607880576334
6,120,19230,3,2002-08-29,2008-08-29,0.14358806433927174,0.18686600280195034,0.1581397298115721,0.12053520256472817,0.94579945799458,0.023234756550525315,0.009667831726576592,0.013566924823948723
6,120,25641,4,2020-03-18,2026-03-19,0.17081307154161185,0.3109705518671024,0.19504682657426753,0.304683895716946,0.9455040871934605,0.10891287897936719,0.08992862996404272,0.018984249015324473
7,15,0,0,1950-01-04,1957-01-04,0.03666507343034042,0.049881849295577665,0.03974327486320406,0.05247521052179628,0.9943046986236355,0.14433666101671028,0.13941993087457738,0.004916730142132897
7,15,6319,1,1967-04-24,1974-04-24,0.026218620801158776,0.041136456840337225,0.02631893203014324,0.0926991449429899,0.9950900163666121,0.10864113805412567,0.10547594465102361,0.0031651934031020623
7,15,12638,2,1984-08-11,1991-08-12,0.027162022594338087,0.03363965919358583,0.024871978753945978,0.05461802401263187,0.9943725379853686,0.0215409190194773,0.018488323426417264,0.003052595593060037
7,15,18957,3,2001-11-29,2008-11-29,0.03666469304189124,0.038493394368272815,0.029912852757488118,0.04423750238270855,0.9941860465116279,-0.04367447312109374,-0.04778495319228204,0.004110480071188305
7,15,25276,4,2019-03-19,2026-03-19,0.029096816610409082,0.03937278178876555,0.02934179471200915,0.05917072502853949,0.9947306791569087,0.09301764068647689,0.08946110916211669,0.003556531524360196
7,30,0,0,1950-01-04,1957-01-04,0.05633441109761983,0.08603905615893707,0.06422317641708775,0.1135405903844644,0.9881347887992407,0.14641085821848465,0.13937318685271505,0.007037671365769604
7,30,6319,1,1967-04-24,1974-04-24,0.04682417949911821,0.06064495743710334,0.048300243182880065,0.06601365723504722,0.9879978177850518,0.11036495881013053,0.10497510726203663,0.005389851548093905
7,30,12638,2,1984-08-11,1991-08-12,0.046890948349859185,0.06724792586269225,0.045992671321680056,0.10175257790546816,0.988182329769274,0.023335729355972168,0.018355164641219224,0.004980564714752944
7,30,18957,3,2001-11-29,2008-11-29,0.06197447430797509,0.07239662011559204,0.055119321729527826,0.07824180425006798,0.9883720930232558,-0.04107534165674742,-0.047689289830559756,0.006613948173812334
7,30,25276,4,2019-03-19,2026-03-19,0.05188686611074789,0.0691132272290242,0.053792661335610115,0.06403709065334037,0.9882903981264637,0.09498898847059967,0.0889230752502701,0.006065913220329566
7,45,0,0,1950-01-04,1957-01-04,0.08834072997793574,0.12194480936708472,0.09945059540915202,0.07875959708936237,0.9819648789748457,0.14957877220053062,0.13863658573542126,0.01094218646510936
7,45,6319,1,1967-04-24,1974-04-24,0.06182375469242096,0.09903898092196665,0.06608229706649349,0.13810461710687782,0.9809056192034915,0.11219119832930291,0.10549314013955846,0.006698058189744449
7,45,12638,2,1984-08-11,1991-08-12,0.06607247512085679,0.09722117205529365,0.06349384459328089,0.14008256901061847,0.9825548677546426,0.024985495529125323,0.01822636605386041,0.006759129475264913
7,45,18957,3,2001-11-29,2008-11-29,0.08322886760092252,0.09630743523958503,0.06909197784896048,0.11793545106901933,0.9843023255813953,-0.03962797773142235,-0.048132601140951414,0.008504623409529066
7,45,25276,4,2019-03-19,2026-03-19,0.0700178263810971,0.10392000813487513,0.07278934639764811,0.11063594295606607,0.9836065573770492,0.0972549340143316,0.08944986095423246,0.007805073060099144
7,60,0,0,1950-01-04,1957-01-04,0.11441882820894023,0.16222218482563605,0.1332972389622058,0.12819581829237428,0.9757949691504508,0.15111071251736452,0.13725088871489555,0.013859823802468973
7,60,6319,1,1967-04-24,1974-04-24,0.0799996886741321,0.09988357609873798,0.08337929435283553,0.06845676335316496,0.9738134206219312,0.11325863821185722,0.1047944253781452,0.008464212833712015
7,60,12638,2,1984-08-11,1991-08-12,0.08398578851918659,0.12919381310807332,0.0849625535628451,0.16303614204812147,0.9769274057400112,0.025996431812794984,0.01765350869516147,0.008342923117633516
7,60,18957,3,2001-11-29,2008-11-29,0.11126105328189184,0.1330571601403798,0.09842032116113941,0.15928879952534203,0.9790697674418605,-0.03741414293968537,-0.048622866700922085,0.011208723761236716
7,60,25276,4,2019-03-19,2026-03-19,0.08412565781549008,0.12863264332637764,0.08912114291784845,0.1445988328415055,0.9789227166276346,0.09869880674788978,0.08975157687726831,0.008947229870621465
7,90,0,0,1950-01-04,1957-01-04,0.12785358692997661,0.1677549665476932,0.1470622117913547,0.09008918155433608,0.9644043663977219,0.1537749244792883,0.13981423373073798,0.01396069074855033
7,90,6319,1,1967-04-24,1974-04-24,0.11219119264144028,0.15651612342420748,0.12084012168656955,0.13757430894806616,0.9596290234588107,0.11388735277980078,0.1026096234757723,0.011277729304028483
7,90,12638,2,1984-08-11,1991-08-12,0.1116516745832723,0.16389586012642815,0.11348649597613947,0.18351835486923085,0.9645469893078221,0.028665614585598576,0.018313246541364236,0.010352368044234339
7,90,18957,3,2001-11-29,2008-11-29,0.13598758860095428,0.15332743826570577,0.10586321951192224,0.18912765904078685,0.9674418604651163,-0.03412445447740442,-0.0467954341678084,0.012670979690403983
7,90,25276,4,2019-03-19,2026-03-19,0.12352577757548522,0.16509515151336232,0.12870943670019153,0.13226463976629674,0.9666276346604216,0.10033695814224486,0.0876199953988388,0.012716962743406057
7,120,0,0,1950-01-04,1957-01-04,0.18349850905562182,0.2735258723658307,0.22130242439468373,0.19128718159513083,0.9525391551969625,0.15388645007559254,0.13395933499295243,0.019927115082640112
7,120,6319,1,1967-04-24,1974-04-24,0.12987855351573008,0.17425674469415509,0.14050426571846608,0.1265281863149903,0.8957992362247681,0.11551744541466857,0.10353740046007509,0.011980044954593483
7,120,12638,2,1984-08-11,1991-08-12,0.15211887615304187,0.2366805428715212,0.16082947070214892,0.21768950658776134,0.9538548114800225,0.030071707437284934,0.016165132163730167,0.013906575273554767
7,120,18957,3,2001-11-29,2008-11-29,0.18682684227978386,0.17392556072081003,0.16182523737999355,0.08396816467511986,0.9552325581395349,-0.0301363157750546,-0.04727434773738759,0.01713803196233299
7,120,25276,4,2019-03-19,2026-03-19,0.14350345639274376,0.21419359900120508,0.15482565591910857,0.18998793707435008,0.9549180327868853,0.10219082180836025,0.08848858574574292,0.013702236062617335
8,15,0,0,1950-01-04,1958-01-04,0.03587339453198379,0.04801874135034313,0.039108084498655105,0.049303586741835256,0.9950186799501868,0.09462369759443412,0.09051243289265676,0.004111264701777362
8,15,6227,1,1967-01-22,1975-01-22,0.024915654016678168,0.03369516501979223,0.024510328562491912,0.07222474273878524,0.9942335415665545,0.06505287346411714,0.06246321082621664,0.0025896626379005028
8,15,12455,2,1984-02-10,1992-02-10,0.02946424968878758,0.038690020962492556,0.027263360766594635,0.07153783107319782,0.9950617283950617,0.018766342351371534,0.015727685177334028,0.003038657174037507
8,15,18683,3,2001-02-28,2009-02-28,0.0382219909424224,0.044843225939803444,0.032464610760116974,0.0731741629000668,0.9949161159125572,-0.050427818395900936,-0.054263362374936785,0.003835543979035849
8,15,24911,4,2018-03-19,2026-03-19,0.029211056789232304,0.041169745048827616,0.028918068374142902,0.08225207088584728,0.9953917050691244,0.08672474977716971,0.08351670865576755,0.003208041121402161
8,30,0,0,1950-01-04,1958-01-04,0.05514225595086675,0.08187380647444814,0.05979828569921608,0.10666850599625484,0.9896222498962225,0.09648106579020976,0.09054615859943649,0.005934907190773275
8,30,6227,1,1967-01-22,1975-01-22,0.04513388236082472,0.05366906142645744,0.045161067728439974,0.051546232735687564,0.988467083133109,0.0665469215007004,0.06203697836513511,0.0045099431355652975
8,30,12455,2,1984-02-10,1992-02-10,0.05100705363316549,0.0715330874135188,0.050313992253955275,0.10447148027937606,0.9896296296296296,0.020384926587869945,0.015360170396970574,0.005024756190899371
8,30,18683,3,2001-02-28,2009-02-28,0.06404385521637579,0.07663104652057227,0.05647895696122518,0.10527539033470369,0.9898322318251144,-0.04801137345603457,-0.05416006120621064,0.006148687750176074
8,30,24911,4,2018-03-19,2026-03-19,0.047693884670475306,0.06567958242369952,0.04786611578662647,0.10276284116479797,0.9897593445980543,0.08816702715054747,0.08323592226049237,0.004931104890055105
8,45,0,0,1950-01-04,1958-01-04,0.08618486170595019,0.11687094699407585,0.09370395391013653,0.0747712717845055,0.9842258198422582,0.09891443692112323,0.08972667903023068,0.009187757890892545
8,45,6227,1,1967-01-22,1975-01-22,0.059615595250949394,0.08655661068529447,0.06026881294326758,0.10174306044377054,0.9822200864968765,0.06805616234245981,0.06240824438020032,0.005647917962259497
8,45,12455,2,1984-02-10,1992-02-10,0.07011855238945541,0.09874007833436843,0.06899664648899417,0.13570858887077278,0.9851851851851852,0.021636193945046234,0.01498344015334463,0.006652753791701604
8,45,18683,3,2001-02-28,2009-02-28,0.07918907683799215,0.09517008676111997,0.06849994864520759,0.13328119916871004,0.9842399593289273,-0.046921585978521585,-0.05412883650203293,0.007207250523511344
8,45,24911,4,2018-03-19,2026-03-19,0.06595970044506716,0.09145930606555658,0.06745439877542059,0.10832603289794561,0.9846390168970814,0.09000180953707293,0.08343108900958596,0.006570720527486973
8,60,0,0,1950-01-04,1958-01-04,0.11129137119868915,0.15493319242827402,0.12517658383340446,0.12121500352093581,0.9788293897882939,0.1003982309312399,0.0887815328893995,0.011616698041840401
8,60,6227,1,1967-01-22,1975-01-22,0.07749989862899698,0.11350313726121318,0.07806356464752806,0.14004971393190382,0.9764536280634311,0.06918364158913493,0.061985292009113735,0.0071983495800211905
8,60,12455,2,1984-02-10,1992-02-10,0.08754591219785124,0.11074665053523185,0.08632698428477492,0.09396550495404705,0.980246913580247,0.02287651079413089,0.014814376143175823,0.008062134650955066
8,60,18683,3,2001-02-28,2009-02-28,0.10264203262914418,0.11751936474981316,0.09211976104703634,0.10433382523488498,0.9786476868327402,-0.04518588262187373,-0.05434562467073889,0.00915974204886516
8,60,24911,4,2018-03-19,2026-03-19,0.07917872044402885,0.105580594655842,0.0819907558409173,0.10006907074596805,0.9800307219662059,0.09126789379076716,0.0837124474830151,0.007555446307752067
8,90,0,0,1950-01-04,1958-01-04,0.12492601211285814,0.16097960371697284,0.13859535479424312,0.08591428849760308,0.9688667496886675,0.10272717803049702,0.09080740799287912,0.011919770037617905
8,90,6227,1,1967-01-22,1975-01-22,0.1086943630041679,0.16140906085290202,0.111103856456642,0.18468707461229936,0.9639596347909659,0.06979548579335604,0.060152716420886376,0.009642769372469662
8,90,12455,2,1984-02-10,1992-02-10,0.12038975960252474,0.15318603622000887,0.11641044825088032,0.13513612991203686,0.9703703703703703,0.025083557764173037,0.014515347508171184,0.010568210256001853
8,90,18683,3,2001-02-28,2009-02-28,0.13340180363719267,0.14567302061274964,0.11460823135466525,0.12336590911859974,0.9700050838840875,-0.04199307640140226,-0.053241091808966856,0.011248015407564593
8,90,24911,4,2018-03-19,2026-03-19,0.11148829646251457,0.15617977345047798,0.11401187317789407,0.17921203664859187,0.9687660010240655,0.09227132102635416,0.08208883069580075,0.010182490330553406
8,120,0,0,1950-01-04,1958-01-04,0.17736540214497531,0.2602472306604234,0.2070648558324779,0.1816319142050432,0.95848899958489,0.10319028345694892,0.08643216587388958,0.01675811758305934
8,120,6227,1,1967-01-22,1975-01-22,0.13209457531439517,0.1638126341925263,0.13266481935658314,0.1452820671710996,0.9533877943296492,0.07168229512808066,0.060584476058914705,0.01109781906916596
8,120,12455,2,1984-02-10,1992-02-10,0.1438602398549942,0.19856823825774822,0.14661323754958455,0.18736792031566188,0.9595061728395061,0.026265281532441564,0.014329630721967357,0.011935650810474208
8,120,18683,3,2001-02-28,2009-02-28,0.16839993239241013,0.1837356903335259,0.1455148509634816,0.17924140885865966,0.9588205388917133,-0.04045369251480335,-0.05413106946404411,0.01367737694924076
8,120,24911,4,2018-03-19,2026-03-19,0.13889227856643105,0.17562542753080973,0.14569010322288878,0.13030157146912866,0.9585253456221198,0.094156849124714,0.08202014885480446,0.01213670026990954
9,15,0,0,1950-01-04,1959-01-04,0.034444668015410906,0.04647952480300369,0.03856427299009624,0.04669349609236956,0.9955686853766618,0.11717637618229704,0.11353761988479083,0.003638756297506207
9,15,6136,1,1966-10-23,1975-10-23,0.02432678471789207,0.03180677486960585,0.024408729970858856,0.056652696138588796,0.9952809952809952,0.07057711675768918,0.06826156396905714,0.002315552788632047
9,15,12273,2,1983-08-12,1992-08-11,0.02812108215588016,0.036099944986584025,0.024690117187578187,0.0723349222864314,0.9955869373345102,-0.019677960661187655,-0.022199465313038735,0.002521504651851081
9,15,18409,3,2000-05-30,2009-05-30,0.03611298789443396,0.04067684544784278,0.031076028684856594,0.06676470318021659,0.9954812471757795,-0.021006092036546797,-0.024365025640745275,0.0033589336041984774
9,15,24546,4,2017-03-19,2026-03-19,0.02642259198120489,0.03312694841927725,0.024054747936519627,0.05324276853895698,0.991810737033667,0.08102850786556659,0.07844452317449346,0.0025839846910731268
9,30,0,0,1950-01-04,1959-01-04,0.052904363292871626,0.07856744760451716,0.057797535111677956,0.10098215300057348,0.9907680945347119,0.11880528043512162,0.11353119053466498,0.0052740899004566355
9,30,6136,1,1966-10-23,1975-10-23,0.043009475168435785,0.05739067544454456,0.043178522040815404,0.09440369894509232,0.9897039897039897,0.07208934499409847,0.06816669741596026,0.003922647578138205
9,30,12273,2,1983-08-12,1992-08-11,0.051062070858481245,0.06819961180617122,0.048049618912398895,0.09906340282046351,0.9911738746690203,-0.01819652696627161,-0.022623369443905972,0.004426842477634363
9,30,18409,3,2000-05-30,2009-05-30,0.059426108722757665,0.061394791072681205,0.050485351923102995,0.05194778114533132,0.990510619069137,-0.019049578870626527,-0.02433388255737201,0.005284303686745484
9,30,24546,4,2017-03-19,2026-03-19,0.04207361669889642,0.058766982248930906,0.04240104154863089,0.10173852977308588,0.9904458598726115,0.08245664373730266,0.0786025093536491,0.0038541343836535624
9,45,0,0,1950-01-04,1959-01-04,0.08212102832127699,0.11292726375196709,0.09228390018393884,0.07133652585237385,0.9859675036927622,0.12098185962811736,0.1128787426544633,0.008103116973654068
9,45,6136,1,1966-10-23,1975-10-23,0.05840436946644134,0.08862366175712555,0.06075877396178608,0.1196873073909965,0.9845559845559846,0.07282840303421967,0.06769434207516589,0.005134060959053777
9,45,12273,2,1983-08-12,1992-08-11,0.06829005971077495,0.08802408559601578,0.06473887611719475,0.10510587860654844,0.9876434245366285,-0.01718707590249846,-0.022898862605084114,0.005711786702585653
9,45,18409,3,2000-05-30,2009-05-30,0.07513434419552012,0.07964822630038804,0.06243007911853171,0.09956740691551502,0.9855399909624943,-0.0174938179451547,-0.023898697935084257,0.006404879989929557
9,45,24546,4,2017-03-19,2026-03-19,0.06199491878509211,0.08562773840871755,0.06435294044590534,0.11237715632518525,0.9858962693357598,0.0828774535640926,0.0772879941054414,0.005589459458651191
9,60,0,0,1950-01-04,1959-01-04,0.10598102060058956,0.14960531135289992,0.12249630129422684,0.11516877788757662,0.9811669128508124,0.12231925908806529,0.11206711209115539,0.010252146996909905
9,60,6136,1,1966-10-23,1975-10-23,0.07386083072808969,0.09999753702517077,0.07517554930228454,0.12895851122109814,0.978978978978979,0.0743001134850636,0.06800041175755944,0.006299701727504159
9,60,12273,2,1983-08-12,1992-08-11,0.08655742176001158,0.11500851753067967,0.08065716363963094,0.14338835771785433,0.9832303618711385,-0.015892233492648677,-0.02293826562433099,0.007046032131682312
9,60,18409,3,2000-05-30,2009-05-30,0.1019059678271288,0.10571833215743856,0.08531252959665725,0.12858569055693803,0.9787618617261635,-0.016273066354539623,-0.024840113398065355,0.008567047043525733
9,60,24546,4,2017-03-19,2026-03-19,0.07288799771241727,0.10899404250936102,0.07593093559456032,0.14287791940162356,0.9818016378525932,0.08495279654368582,0.07869739391620478,0.006255402627481033
9,90,0,0,1950-01-04,1959-01-04,0.11930437687006346,0.15622024369853799,0.1332350157416593,0.08199645964270436,0.9723042836041359,0.1243016283649665,0.11366848288610543,0.010633145478861072
9,90,6136,1,1966-10-23,1975-10-23,0.10531229723873037,0.1323297590318053,0.10697824535063472,0.1083549385934691,0.96996996996997,0.07512751445643318,0.06647114735052173,0.008656367105911444
9,90,12273,2,1983-08-12,1992-08-11,0.11735481896591637,0.15774788982531487,0.11345345359698156,0.16614822826001815,0.9748455428067079,-0.01410384514358054,-0.023216230473990462,0.009112385330409922
9,90,18409,3,2000-05-30,2009-05-30,0.12775491315738607,0.12242569473001753,0.10337800089341331,0.08483738878749801,0.9715318572074108,-0.013760658840718865,-0.023884704616084496,0.010124045775365631
9,90,24546,4,2017-03-19,2026-03-19,0.10247620654525225,0.1334978560393847,0.10464762308271824,0.10650557548949671,0.9722474977252047,0.08576733292628957,0.07733035412175959,0.008436978804529982
9,120,0,0,1950-01-04,1959-01-04,0.16869891273364224,0.25020875519080144,0.19511241031964155,0.17316798976089506,0.9630723781388478,0.12480159396878254,0.10992546316520047,0.014876130803582077
9,120,6136,1,1966-10-23,1975-10-23,0.13277508772325186,0.18003129300444976,0.1374402793663645,0.17194003680832162,0.9596739596739596,0.07704413055053894,0.06652448549881163,0.010519645051727311
9,120,12273,2,1983-08-12,1992-08-11,0.15100459290891322,0.19779778244080834,0.14644643228200316,0.18337923455923033,0.9660194174757282,-0.012897672935652915,-0.024268396041555618,0.011370723105902703
9,120,18409,3,2000-05-30,2009-05-30,0.1618285555697594,0.16138119407264032,0.13723986680767797,0.13076503778650336,0.9624943515589697,-0.012142365125861532,-0.024540621955695285,0.012398256829833754
9,120,24546,4,2017-03-19,2026-03-19,0.12830068740897405,0.17262155913660376,0.1333659109302947,0.16191219770053564,0.9631483166515014,0.08725076252343666,0.07710208888991565,0.01014867363352101
10,15,0,0,1950-01-04,1960-01-04,0.0335571997640014,0.04517100870832946,0.037987900767847194,0.044467242927018036,0.9960106382978723,0.12602500665932181,0.122775085864534,0.0032499207947878084
10,15,6045,1,1966-07-24,1976-07-23,0.022183146331868686,0.025869577567766106,0.022312744581345134,0.029407376399212263,0.9953542392566783,0.07121723767536725,0.0693077588193014,0.0019094788560658493
10,15,12090,2,1983-02-10,1993-02-09,0.02570712667736652,0.032611413252027134,0.022630729903469593,0.067445889330519,0.9968063872255489,0.0015463319849016166,-0.0005825311498932617,0.0021288631347948783
10,15,18135,3,1999-08-30,2009-08-29,0.03264354624874133,0.037115585474385614,0.027111400209496983,0.04752620981520697,0.9959333062220415,-0.011192266041520349,-0.013959696993807613,0.002767430952287264
10,15,24181,4,2016-03-19,2026-03-19,0.026732065447220732,0.037944129875197054,0.026932066032083868,0.06934800947513314,0.9954954954954955,0.07859614084148747,0.07619402602378123,0.002402114817706247
10,30,0,0,1950-01-04,1960-01-04,0.051601245282461905,0.07583447141652051,0.05680926077009163,0.09611716938150898,0.991688829787234,0.12780542421103425,0.12306855013730011,0.004736874073734132
10,30,6045,1,1966-07-24,1976-07-23,0.03988987070499217,0.048411083030296835,0.04058724116252588,0.056526758612612346,0.9903213317847465,0.07250646269646288,0.06919785303465842,0.0033086096618044625
10,30,12090,2,1983-02-10,1993-02-09,0.04572618571287057,0.061295538294292705,0.04373616269452896,0.09640630609753548,0.9924151696606787,0.0029095322546017766,-0.0007430214814041491,0.0036525537360059257
10,30,18135,3,1999-08-30,2009-08-29,0.053818501738639,0.056007018546182306,0.03975323461355884,0.07356068331063256,0.9922732818218788,-0.009392865314526766,-0.01376246496702338,0.004369599652496614
10,30,24181,4,2016-03-19,2026-03-19,0.044910494816555735,0.06327313429763787,0.04610492966612423,0.0832488967290755,0.9914004914004914,0.08005646413675183,0.07620377298789616,0.003852691148855669
10,45,0,0,1950-01-04,1960-01-04,0.07959787876613689,0.10957446384162768,0.09071849923221853,0.06837515774450433,0.9873670212765957,0.1287961745785291,0.12155823268310106,0.007237941895428035
10,45,6045,1,1966-07-24,1976-07-23,0.053085382325424924,0.0762233103383079,0.055213565597033165,0.11090684942151396,0.9821912504839334,0.0731969297668611,0.06896932391241073,0.004227605854450367
10,45,12090,2,1983-02-10,1993-02-09,0.06328903489647142,0.08110328349309354,0.05919896442247485,0.10934254952312264,0.9884231536926148,0.0036739475067781857,-0.0012423722307349783,0.004916319737513164
10,45,18135,3,1999-08-30,2009-08-29,0.07140886909000121,0.09378131710197535,0.06580887510438638,0.12244457862772386,0.9882065880439203,-0.008001028379058805,-0.013612477787404043,0.005611449408345237
10,45,24181,4,2016-03-19,2026-03-19,0.05992124556292455,0.08303136001792279,0.06237810395647858,0.07733008298113712,0.9881244881244882,0.08044811610185443,0.07549284916373189,0.004955266938122538
10,60,0,0,1950-01-04,1960-01-04,0.10294220718031877,0.14483497703446113,0.12144879541079301,0.11009128555652299,0.9830452127659575,0.13095028669229536,0.12177462924796734,0.009175657444328023
10,60,6045,1,1966-07-24,1976-07-23,0.06973064768450965,0.09946128441271952,0.07207686121658341,0.11691242875004258,0.9806426635694928,0.07450763962948503,0.06905245317718833,0.005455186452296701
10,60,12090,2,1983-02-10,1993-02-09,0.07698999497760783,0.09440855718557065,0.07326981470211891,0.07836995759144286,0.9848303393213573,0.004969713108381901,-0.0008071390557391478,0.005776852164121049
10,60,18135,3,1999-08-30,2009-08-29,0.08638321230626866,0.09572405204797946,0.06411551113960723,0.13338415958668656,0.983733224888166,-0.006831017888111135,-0.013399075703663499,0.006568057815552364
10,60,24181,4,2016-03-19,2026-03-19,0.07404134293392994,0.10671320421558735,0.07705670268067677,0.11697688519804915,0.984029484029484,0.08209485615349754,0.07616485339960777,0.005930002753889774
